precip,snow,snowdepth,tmax,tmin,year,month,day
0,0,0,104,72,1979,7,12
0,0,0,103,80,1979,7,13
0,0,0,102,75,1979,7,14
0,0,0,107,86,1979,7,15
0.02,0,0,104,79,1979,7,16
0,0,0,100,78,1979,7,17
0.06,0,0,93,76,1979,7,18
0.04,0,0,83,73,1979,7,19
1.11,0,0,90,69,1979,7,20
0,0,0,96,72,1979,7,21
0,0,0,99,74,1979,7,22
0,0,0,102,72,1979,7,23
0,0,0,106,74,1979,7,24
0,0,0,105,74,1979,7,25
0,0,0,104,82,1979,7,26
0,0,0,104,80,1979,7,27
0,0,0,105,82,1979,7,28
0.54,0,0,92,72,1979,7,29
0.15,0,0,92,70,1979,7,30
0,0,0,96,75,1979,7,31
0,0,0,99,78,1979,8,1
0,0,0,102,79,1979,8,2
0,0,0,100,78,1979,8,3
0.54,0,0,100,72,1979,8,4
0,0,0,89,72,1979,8,5
0,0,0,97,73,1979,8,6
0.01,0,0,94,74,1979,8,7
0,0,0,97,75,1979,8,8
0,0,0,98,77,1979,8,9
0.21,0,0,97,76,1979,8,10
0.25,0,0,96,71,1979,8,11
0.1,0,0,84,68,1979,8,12
0,0,0,92,68,1979,8,13
0.27,0,0,90,68,1979,8,14
1.1,0,0,86,67,1979,8,15
0.09,0,0,89,65,1979,8,16
0.03,0,0,88,66,1979,8,17
0,0,0,89,63,1979,8,18
0,0,0,91,67,1979,8,19
0,0,0,94,66,1979,8,20
0,0,0,96,66,1979,8,21
0,0,0,99,65,1979,8,22
0,0,0,100,68,1979,8,23
0,0,0,100,69,1979,8,24
0,0,0,102,72,1979,8,25
0,0,0,104,72,1979,8,26
0,0,0,103,72,1979,8,27
0,0,0,100,73,1979,8,28
0,0,0,99,74,1979,8,29
0,0,0,99,70,1979,8,30
0,0,0,101,71,1979,8,31
0,0,0,101,71,1979,9,1
0,0,0,101,72,1979,9,2
0,0,0,105,73,1979,9,3
0,0,0,104,75,1979,9,4
0,0,0,104,74,1979,9,5
0.02,0,0,102,75,1979,9,6
0,0,0,104,71,1979,9,7
0,0,0,103,79,1979,9,8
0,0,0,100,82,1979,9,9
0,0,0,101,79,1979,9,10
0,0,0,101,74,1979,9,11
0,0,0,99,72,1979,9,12
0,0,0,99,73,1979,9,13
0,0,0,96,75,1979,9,14
0,0,0,86,65,1979,9,15
0,0,0,80,62,1979,9,16
0,0,0,84,62,1979,9,17
0,0,0,89,66,1979,9,18
0,0,0,92,70,1979,9,19
0,0,0,96,68,1979,9,20
0,0,0,97,68,1979,9,21
0,0,0,96,68,1979,9,22
0,0,0,98,68,1979,9,23
0,0,0,100,71,1979,9,24
0,0,0,98,77,1979,9,25
0,0,0,97,65,1979,9,26
0,0,0,96,70,1979,9,27
0,0,0,95,71,1979,9,28
0,0,0,95,67,1979,9,29
0,0,0,96,70,1979,9,30
0,0,0,96,66,1979,10,1
0,0,0,97,65,1979,10,2
0,0,0,97,67,1979,10,3
0,0,0,95,68,1979,10,4
0,0,0,91,68,1979,10,5
0,0,0,96,64,1979,10,6
0,0,0,99,65,1979,10,7
0,0,0,96,64,1979,10,8
0,0,0,94,58,1979,10,9
0,0,0,95,62,1979,10,10
0,0,0,92,61,1979,10,11
0,0,0,89,58,1979,10,12
0,0,0,91,61,1979,10,13
0,0,0,87,56,1979,10,14
0,0,0,87,58,1979,10,15
0,0,0,87,56,1979,10,16
0,0,0,91,59,1979,10,17
0,0,0,86,63,1979,10,18
0,0,0,86,60,1979,10,19
0,0,0,85,60,1979,10,20
0.33,0,0,70,53,1979,10,21
0,0,0,81,46,1979,10,22
0,0,0,86,57,1979,10,23
0,0,0,89,57,1979,10,24
0,0,0,91,56,1979,10,25
0,0,0,89,56,1979,10,26
0,0,0,84,53,1979,10,27
0,0,0,83,52,1979,10,28
0,0,0,70,51,1979,10,29
0,0,0,65,45,1979,10,30
0,0,0,71,42,1979,10,31
0,0,0,70,41,1979,11,1
0,0,0,75,41,1979,11,2
0,0,0,83,46,1979,11,3
0,0,0,75,52,1979,11,4
0,0,0,77,45,1979,11,5
0,0,0,78,50,1979,11,6
0,0,0,82,57,1979,11,7
0.01,0,0,66,52,1979,11,8
0,0,0,66,45,1979,11,9
0,0,0,68,42,1979,11,10
0,0,0,69,42,1979,11,11
0,0,0,73,38,1979,11,12
0,0,0,75,52,1979,11,13
0,0,0,78,44,1979,11,14
0,0,0,80,47,1979,11,15
0,0,0,78,49,1979,11,16
0,0,0,77,55,1979,11,17
0,0,0,71,51,1979,11,18
0,0,0,67,40,1979,11,19
0,0,0,53,31,1979,11,20
0,0,0,52,27,1979,11,21
0,0,0,56,24,1979,11,22
0,0,0,60,29,1979,11,23
0,0,0,62,28,1979,11,24
0,0,0,70,38,1979,11,25
0,0,0,76,40,1979,11,26
0,0,0,73,45,1979,11,27
0,0,0,71,43,1979,11,28
0,0,0,67,50,1979,11,29
0,0,0,63,39,1979,11,30
0,0,0,66,36,1979,12,1
0,0,0,70,48,1979,12,2
0,0,0,76,37,1979,12,3
0,0,0,79,41,1979,12,4
0,0,0,76,41,1979,12,5
0,0,0,73,39,1979,12,6
0,0,0,76,44,1979,12,7
0,0,0,78,40,1979,12,8
0,0,0,79,41,1979,12,9
0,0,0,78,45,1979,12,10
0,0,0,68,46,1979,12,11
0.07,0,0,59,43,1979,12,12
0,0,0,62,38,1979,12,13
0,0,0,64,48,1979,12,14
0,0,0,71,42,1979,12,15
0,0,0,70,41,1979,12,16
0,0,0,70,51,1979,12,17
0,0,0,79,47,1979,12,18
0,0,0,73,52,1979,12,19
0,0,0,71,48,1979,12,20
0,0,0,67,46,1979,12,21
0,0,0,59,39,1979,12,22
0,0,0,57,33,1979,12,23
0,0,0,70,39,1979,12,24
0,0,0,65,40,1979,12,25
0.08,0,0,66,47,1979,12,26
0,0,0,55,39,1979,12,27
0,0,0,57,31,1979,12,28
0,0,0,59,40,1979,12,29
0,0,0,62,32,1979,12,30
0,0,0,70,34,1979,12,31
0,0,0,70,42,1980,1,1
0,0,0,67,36,1980,1,2
0,0,0,66,35,1980,1,3
0,0,0,69,38,1980,1,4
0,0,0,72,38,1980,1,5
0,0,0,68,44,1980,1,6
0,0,0,64,39,1980,1,7
0,0,0,65,46,1980,1,8
0.01,0,0,64,46,1980,1,9
0.02,0,0,62,49,1980,1,10
0.04,0,0,62,51,1980,1,11
0,0,0,68,47,1980,1,12
0,0,0,72,47,1980,1,13
0.1,0,0,72,48,1980,1,14
0,0,0,65,46,1980,1,15
0,0,0,65,41,1980,1,16
0,0,0,67,41,1980,1,17
0,0,0,67,53,1980,1,18
0.24,0,0,60,44,1980,1,19
0,0,0,56,34,1980,1,20
0.24,0,0,53,41,1980,1,21
0,0,0,53,38,1980,1,22
0,0,0,62,39,1980,1,23
0,0,0,66,37,1980,1,24
0,0,0,66,35,1980,1,25
0,0,0,68,39,1980,1,26
0,0,0,68,43,1980,1,27
0,0,0,59,47,1980,1,28
0.06,0,0,67,49,1980,1,29
0,0,0,70,55,1980,1,30
0.02,0,0,71,54,1980,1,31
0,0,0,70,53,1980,2,1
0,0,0,76,44,1980,2,2
0,0,0,82,46,1980,2,3
0,0,0,79,45,1980,2,4
0,0,0,78,46,1980,2,5
0,0,0,79,52,1980,2,6
0,0,0,65,44,1980,2,7
0.86,0,0,53,40,1980,2,8
0,0,0,54,40,1980,2,9
0,0,0,60,38,1980,2,10
0,0,0,63,40,1980,2,11
0,0,0,66,38,1980,2,12
0.83,0,0,62,51,1980,2,13
0.39,0,0,65,52,1980,2,14
0.45,0,0,64,50,1980,2,15
0.02,0,0,62,45,1980,2,16
0.31,0,0,66,50,1980,2,17
0.02,0,0,69,52,1980,2,18
0,0,0,69,55,1980,2,19
0,0,0,66,48,1980,2,20
0.02,0,0,62,48,1980,2,21
0,0,0,66,43,1980,2,22
0,0,0,69,42,1980,2,23
0,0,0,72,41,1980,2,24
0,0,0,78,45,1980,2,25
0,0,0,81,46,1980,2,26
0,0,0,82,49,1980,2,27
0,0,0,82,51,1980,2,28
0,0,0,74,49,1980,2,29
0,0,0,76,46,1980,3,1
0,0,0,76,56,1980,3,2
0,0,0,71,55,1980,3,3
0,0,0,68,47,1980,3,4
0,0,0,74,43,1980,3,5
0,0,0,72,44,1980,3,6
0.04,0,0,66,51,1980,3,7
0,0,0,71,42,1980,3,8
0,0,0,69,44,1980,3,9
0.19,0,0,67,53,1980,3,10
0.14,0,0,66,51,1980,3,11
0,0,0,67,46,1980,3,12
0,0,0,75,41,1980,3,13
0,0,0,78,48,1980,3,14
0,0,0,74,49,1980,3,15
0,0,0,71,48,1980,3,16
0,0,0,73,44,1980,3,17
0,0,0,78,52,1980,3,18
0.15,0,0,59,43,1980,3,19
0,0,0,69,38,1980,3,20
0,0,0,78,45,1980,3,21
0,0,0,61,48,1980,3,22
0,0,0,66,42,1980,3,23
0,0,0,70,42,1980,3,24
0,0,0,69,45,1980,3,25
0.58,0,0,60,40,1980,3,26
0.12,0,0,61,40,1980,3,27
0,0,0,64,41,1980,3,28
0,0,0,67,38,1980,3,29
0,0,0,75,40,1980,3,30
0,0,0,63,44,1980,3,31
0,0,0,75,43,1980,4,1
0,0,0,64,42,1980,4,2
0,0,0,71,40,1980,4,3
0,0,0,80,45,1980,4,4
0,0,0,79,48,1980,4,5
0,0,0,79,48,1980,4,6
0,0,0,78,48,1980,4,7
0,0,0,83,47,1980,4,8
0,0,0,86,49,1980,4,9
0,0,0,85,52,1980,4,10
0,0,0,80,53,1980,4,11
0,0,0,67,47,1980,4,12
0,0,0,68,48,1980,4,13
0,0,0,78,41,1980,4,14
0,0,0,86,48,1980,4,15
0,0,0,87,53,1980,4,16
0,0,0,90,54,1980,4,17
0,0,0,93,66,1980,4,18
0,0,0,96,69,1980,4,19
0,0,0,94,66,1980,4,20
0,0,0,88,65,1980,4,21
0,0,0,80,55,1980,4,22
0,0,0,62,44,1980,4,23
0,0,0,66,41,1980,4,24
0,0,0,79,44,1980,4,25
0,0,0,86,54,1980,4,26
0,0,0,91,61,1980,4,27
0,0,0,89,53,1980,4,28
0,0,0,74,57,1980,4,29
0.08,0,0,67,53,1980,4,30
0,0,0,75,52,1980,5,1
0,0,0,83,54,1980,5,2
0,0,0,84,52,1980,5,3
0,0,0,88,65,1980,5,4
0,0,0,88,59,1980,5,5
0,0,0,89,57,1980,5,6
0,0,0,86,62,1980,5,7
0,0,0,88,59,1980,5,8
0,0,0,89,57,1980,5,9
0,0,0,86,57,1980,5,10
0,0,0,76,60,1980,5,11
0,0,0,79,50,1980,5,12
0,0,0,86,51,1980,5,13
0,0,0,82,57,1980,5,14
0,0,0,77,54,1980,5,15
0,0,0,82,56,1980,5,16
0,0,0,86,58,1980,5,17
0,0,0,91,59,1980,5,18
0,0,0,98,62,1980,5,19
0,0,0,101,62,1980,5,20
0,0,0,99,62,1980,5,21
0,0,0,91,60,1980,5,22
0,0,0,90,53,1980,5,23
0,0,0,79,57,1980,5,24
0,0,0,82,43,1980,5,25
0,0,0,89,49,1980,5,26
0,0,0,89,52,1980,5,27
0,0,0,89,53,1980,5,28
0,0,0,91,51,1980,5,29
0,0,0,93,54,1980,5,30
0,0,0,93,53,1980,5,31
0,0,0,88,58,1980,6,1
0,0,0,94,55,1980,6,2
0,0,0,95,54,1980,6,3
0,0,0,99,58,1980,6,4
0,0,0,99,63,1980,6,5
0,0,0,97,60,1980,6,6
0,0,0,99,62,1980,6,7
0,0,0,103,64,1980,6,8
0,0,0,106,64,1980,6,9
0,0,0,106,66,1980,6,10
0,0,0,102,62,1980,6,11
0,0,0,103,66,1980,6,12
0,0,0,103,67,1980,6,13
0,0,0,103,66,1980,6,14
0,0,0,104,63,1980,6,15
0,0,0,107,65,1980,6,16
0,0,0,107,71,1980,6,17
0,0,0,105,70,1980,6,18
0,0,0,105,74,1980,6,19
0,0,0,105,75,1980,6,20
0.08,0,0,103,74,1980,6,21
0,0,0,104,69,1980,6,22
0,0,0,106,72,1980,6,23
0,0,0,104,70,1980,6,24
0,0,0,105,72,1980,6,25
0,0,0,107,71,1980,6,26
0,0,0,105,78,1980,6,27
0,0,0,108,77,1980,6,28
0.01,0,0,108,78,1980,6,29
0.14,0,0,101,70,1980,6,30
0,0,0,95,69,1980,7,1
0,0,0,101,73,1980,7,2
0,0,0,105,71,1980,7,3
0,0,0,107,74,1980,7,4
0,0,0,101,78,1980,7,5
0.1,0,0,99,74,1980,7,6
0,0,0,99,75,1980,7,7
0,0,0,105,76,1980,7,8
0,0,0,97,80,1980,7,9
0,0,0,102,82,1980,7,10
0,0,0,104,77,1980,7,11
0.63,0,0,96,68,1980,7,12
0.08,0,0,90,69,1980,7,13
0,0,0,100,73,1980,7,14
0,0,0,104,75,1980,7,15
0,0,0,105,81,1980,7,16
0,0,0,106,77,1980,7,17
0,0,0,104,83,1980,7,18
0.33,0,0,98,71,1980,7,19
0,0,0,98,71,1980,7,20
0,0,0,103,78,1980,7,21
0,0,0,101,78,1980,7,22
0.01,0,0,103,80,1980,7,23
0,0,0,102,77,1980,7,24
0.15,0,0,104,76,1980,7,25
0,0,0,103,75,1980,7,26
0.04,0,0,107,82,1980,7,27
0,0,0,103,80,1980,7,28
0.07,0,0,100,76,1980,7,29
0.37,0,0,99,77,1980,7,30
0,0,0,103,75,1980,7,31
0,0,0,101,73,1980,8,1
0.03,0,0,97,75,1980,8,2
0,0,0,98,76,1980,8,3
0,0,0,96,77,1980,8,4
0,0,0,97,75,1980,8,5
0,0,0,102,75,1980,8,6
0,0,0,106,76,1980,8,7
0,0,0,104,82,1980,8,8
0,0,0,102,78,1980,8,9
0.15,0,0,101,73,1980,8,10
0,0,0,102,75,1980,8,11
0,0,0,96,78,1980,8,12
0.69,0,0,86,70,1980,8,13
0.43,0,0,91,69,1980,8,14
0,0,0,94,69,1980,8,15
0,0,0,97,72,1980,8,16
0,0,0,97,68,1980,8,17
0,0,0,96,68,1980,8,18
0,0,0,92,73,1980,8,19
0,0,0,94,71,1980,8,20
0,0,0,98,66,1980,8,21
0,0,0,97,73,1980,8,22
0.07,0,0,87,72,1980,8,23
0.58,0,0,89,69,1980,8,24
0,0,0,92,67,1980,8,25
0,0,0,97,67,1980,8,26
0,0,0,98,71,1980,8,27
0,0,0,100,73,1980,8,28
0,0,0,98,74,1980,8,29
0,0,0,99,72,1980,8,30
0,0,0,97,68,1980,8,31
0,0,0,95,66,1980,9,1
0,0,0,97,68,1980,9,2
0,0,0,97,71,1980,9,3
0,0,0,84,74,1980,9,4
0.29,0,0,93,67,1980,9,5
0.03,0,0,94,69,1980,9,6
1.08,0,0,91,70,1980,9,7
0,0,0,90,70,1980,9,8
0,0,0,92,69,1980,9,9
0,0,0,93,70,1980,9,10
0,0,0,93,67,1980,9,11
0,0,0,93,63,1980,9,12
0,0,0,96,61,1980,9,13
0,0,0,94,67,1980,9,14
0,0,0,95,68,1980,9,15
0,0,0,97,64,1980,9,16
0,0,0,101,64,1980,9,17
0,0,0,102,69,1980,9,18
0,0,0,100,71,1980,9,19
0,0,0,98,67,1980,9,20
0,0,0,97,62,1980,9,21
0,0,0,92,60,1980,9,22
0,0,0,94,61,1980,9,23
0.39,0,0,92,64,1980,9,24
0.78,0,0,91,64,1980,9,25
0.36,0,0,87,64,1980,9,26
0,0,0,90,68,1980,9,27
0,0,0,93,70,1980,9,28
0,0,0,96,67,1980,9,29
0,0,0,98,67,1980,9,30
0,0,0,99,67,1980,10,1
0,0,0,101,66,1980,10,2
0,0,0,99,73,1980,10,3
0,0,0,96,66,1980,10,4
0,0,0,96,63,1980,10,5
0,0,0,97,65,1980,10,6
0,0,0,91,70,1980,10,7
0,0,0,91,66,1980,10,8
0,0,0,91,66,1980,10,9
0,0,0,90,64,1980,10,10
0,0,0,89,71,1980,10,11
0,0,0,85,63,1980,10,12
0,0,0,87,63,1980,10,13
0,0,0,82,62,1980,10,14
0.02,0,0,65,47,1980,10,15
0.2,0,0,58,43,1980,10,16
0,0,0,69,43,1980,10,17
0,0,0,72,43,1980,10,18
0,0,0,80,47,1980,10,19
0,0,0,77,55,1980,10,20
0,0,0,78,53,1980,10,21
0,0,0,79,51,1980,10,22
0,0,0,80,49,1980,10,23
0,0,0,83,48,1980,10,24
0,0,0,84,55,1980,10,25
0,0,0,75,58,1980,10,26
0,0,0,72,46,1980,10,27
0,0,0,68,39,1980,10,28
0,0,0,68,46,1980,10,29
0,0,0,75,52,1980,10,30
0,0,0,81,57,1980,10,31
0,0,0,80,50,1980,11,1
0,0,0,80,48,1980,11,2
0,0,0,83,47,1980,11,3
0,0,0,89,49,1980,11,4
0,0,0,88,56,1980,11,5
0,0,0,88,57,1980,11,6
0,0,0,84,54,1980,11,7
0,0,0,83,50,1980,11,8
0,0,0,85,49,1980,11,9
0,0,0,83,56,1980,11,10
0,0,0,81,53,1980,11,11
0,0,0,81,54,1980,11,12
0,0,0,71,51,1980,11,13
0,0,0,70,42,1980,11,14
0,0,0,68,41,1980,11,15
0,0,0,58,43,1980,11,16
0,0,0,54,39,1980,11,17
0,0,0,60,40,1980,11,18
0,0,0,67,40,1980,11,19
0,0,0,67,42,1980,11,20
0,0,0,66,50,1980,11,21
0,0,0,65,43,1980,11,22
0,0,0,70,39,1980,11,23
0,0,0,65,41,1980,11,24
0,0,0,61,33,1980,11,25
0,0,0,60,36,1980,11,26
0,0,0,66,32,1980,11,27
0,0,0,75,36,1980,11,28
0,0,0,81,43,1980,11,29
0,0,0,77,48,1980,11,30
0,0,0,75,46,1980,12,1
0,0,0,78,44,1980,12,2
0,0,0,79,47,1980,12,3
0,0,0,78,46,1980,12,4
0,0,0,72,44,1980,12,5
0.04,0,0,65,47,1980,12,6
0,0,0,59,46,1980,12,7
0,0,0,56,38,1980,12,8
0,0,0,57,31,1980,12,9
0,0,0,65,34,1980,12,10
0,0,0,67,46,1980,12,11
0.15,0,0,63,42,1980,12,12
0,0,0,65,50,1980,12,13
0,0,0,66,41,1980,12,14
0,0,0,68,38,1980,12,15
0,0,0,79,56,1980,12,16
0,0,0,81,49,1980,12,17
0,0,0,76,48,1980,12,18
0,0,0,73,44,1980,12,19
0,0,0,64,47,1980,12,20
0,0,0,72,48,1980,12,21
0,0,0,75,43,1980,12,22
0,0,0,72,43,1980,12,23
0,0,0,75,42,1980,12,24
0,0,0,77,44,1980,12,25
0,0,0,77,41,1980,12,26
0,0,0,80,46,1980,12,27
0,0,0,78,47,1980,12,28
0,0,0,76,46,1980,12,29
0,0,0,73,55,1980,12,30
0,0,0,75,47,1980,12,31
0,0,0,79,49,1981,1,1
0,0,0,76,48,1981,1,2
0,0,0,75,47,1981,1,3
0,0,0,74,50,1981,1,4
0,0,0,73,46,1981,1,5
0,0,0,68,46,1981,1,6
0.29,0,0,60,50,1981,1,7
0,0,0,62,43,1981,1,8
0,0,0,69,40,1981,1,9
0,0,0,70,53,1981,1,10
0.06,0,0,62,55,1981,1,11
0.71,0,0,58,49,1981,1,12
0.02,0,0,61,47,1981,1,13
0,0,0,66,45,1981,1,14
0.01,0,0,67,47,1981,1,15
0.2,0,0,62,51,1981,1,16
0,0,0,57,44,1981,1,17
0,0,0,58,40,1981,1,18
0,0,0,63,35,1981,1,19
0,0,0,64,40,1981,1,20
0,0,0,67,38,1981,1,21
0,0,0,68,38,1981,1,22
0,0,0,71,41,1981,1,23
0,0,0,67,43,1981,1,24
0,0,0,63,44,1981,1,25
0,0,0,63,39,1981,1,26
0,0,0,63,36,1981,1,27
0,0,0,66,41,1981,1,28
0,0,0,64,39,1981,1,29
0,0,0,67,38,1981,1,30
0,0,0,53,36,1981,1,31
0,0,0,55,29,1981,2,1
0,0,0,65,29,1981,2,2
0,0,0,67,38,1981,2,3
0,0,0,65,35,1981,2,4
0,0,0,65,34,1981,2,5
0,0,0,65,38,1981,2,6
0,0,0,67,36,1981,2,7
0.06,0,0,66,38,1981,2,8
0.57,0,0,59,48,1981,2,9
0,0,0,61,44,1981,2,10
0,0,0,67,40,1981,2,11
0,0,0,69,39,1981,2,12
0,0,0,75,46,1981,2,13
0,0,0,80,55,1981,2,14
0,0,0,77,47,1981,2,15
0,0,0,79,45,1981,2,16
0,0,0,79,51,1981,2,17
0,0,0,79,48,1981,2,18
0,0,0,85,49,1981,2,19
0,0,0,84,51,1981,2,20
0,0,0,68,44,1981,2,21
0,0,0,74,37,1981,2,22
0,0,0,80,41,1981,2,23
0,0,0,79,45,1981,2,24
0,0,0,74,45,1981,2,25
0,0,0,65,54,1981,2,26
0,0,0,69,50,1981,2,27
0.08,0,0,74,51,1981,2,28
0,0,0,70,45,1981,3,1
0.68,0,0,60,46,1981,3,2
0.6,0,0,53,43,1981,3,3
0.03,0,0,60,42,1981,3,4
0.35,0,0,64,41,1981,3,5
0.19,0,0,50,39,1981,3,6
0,0,0,58,40,1981,3,7
0,0,0,67,38,1981,3,8
0,0,0,72,45,1981,3,9
0,0,0,72,46,1981,3,10
0,0,0,73,46,1981,3,11
0,0,0,68,49,1981,3,12
0,0,0,71,45,1981,3,13
0,0,0,61,47,1981,3,14
0,0,0,70,40,1981,3,15
0,0,0,74,46,1981,3,16
0,0,0,72,42,1981,3,17
0,0,0,74,45,1981,3,18
0,0,0,81,49,1981,3,19
0.13,0,0,67,48,1981,3,20
0,0,0,66,44,1981,3,21
0,0,0,73,43,1981,3,22
0,0,0,78,44,1981,3,23
0,0,0,78,49,1981,3,24
0,0,0,83,49,1981,3,25
0,0,0,83,52,1981,3,26
0,0,0,59,48,1981,3,27
0,0,0,64,41,1981,3,28
0,0,0,70,44,1981,3,29
0,0,0,78,45,1981,3,30
0,0,0,78,47,1981,3,31
0,0,0,84,48,1981,4,1
0.03,0,0,72,47,1981,4,2
0.13,0,0,61,40,1981,4,3
0,0,0,70,38,1981,4,4
0,0,0,83,46,1981,4,5
0,0,0,89,59,1981,4,6
0,0,0,85,53,1981,4,7
0,0,0,84,48,1981,4,8
0,0,0,87,46,1981,4,9
0,0,0,87,53,1981,4,10
0,0,0,85,48,1981,4,11
0,0,0,81,63,1981,4,12
0,0,0,85,55,1981,4,13
0,0,0,89,57,1981,4,14
0,0,0,85,63,1981,4,15
0,0,0,86,65,1981,4,16
0,0,0,85,64,1981,4,17
0,0,0,83,60,1981,4,18
0,0,0,79,55,1981,4,19
0,0,0,81,46,1981,4,20
0,0,0,81,49,1981,4,21
0,0,0,85,49,1981,4,22
0,0,0,81,53,1981,4,23
0,0,0,86,58,1981,4,24
0,0,0,91,58,1981,4,25
0,0,0,92,59,1981,4,26
0,0,0,87,60,1981,4,27
0,0,0,91,59,1981,4,28
0,0,0,94,63,1981,4,29
0.4,0,0,90,62,1981,4,30
0.25,0,0,77,60,1981,5,1
0,0,0,84,56,1981,5,2
0,0,0,86,62,1981,5,3
0,0,0,87,57,1981,5,4
0,0,0,89,58,1981,5,5
0,0,0,90,55,1981,5,6
0,0,0,88,57,1981,5,7
0,0,0,86,58,1981,5,8
0,0,0,86,55,1981,5,9
0,0,0,90,53,1981,5,10
0,0,0,93,59,1981,5,11
0,0,0,91,61,1981,5,12
0,0,0,90,61,1981,5,13
0,0,0,92,60,1981,5,14
0,0,0,83,62,1981,5,15
0,0,0,82,59,1981,5,16
0,0,0,80,59,1981,5,17
0,0,0,89,51,1981,5,18
0,0,0,93,59,1981,5,19
0,0,0,86,64,1981,5,20
0,0,0,82,52,1981,5,21
0,0,0,85,53,1981,5,22
0,0,0,88,63,1981,5,23
0,0,0,90,57,1981,5,24
0,0,0,93,61,1981,5,25
0,0,0,93,64,1981,5,26
0,0,0,91,65,1981,5,27
0.01,0,0,88,64,1981,5,28
0,0,0,81,60,1981,5,29
0,0,0,90,59,1981,5,30
0,0,0,93,69,1981,5,31
0,0,0,93,65,1981,6,1
0,0,0,96,66,1981,6,2
0,0,0,96,66,1981,6,3
0,0,0,96,65,1981,6,4
0,0,0,100,70,1981,6,5
0,0,0,102,72,1981,6,6
0,0,0,105,72,1981,6,7
0,0,0,105,71,1981,6,8
0,0,0,104,74,1981,6,9
0,0,0,102,69,1981,6,10
0,0,0,101,73,1981,6,11
0,0,0,98,70,1981,6,12
0,0,0,97,69,1981,6,13
0,0,0,96,71,1981,6,14
0,0,0,95,67,1981,6,15
0,0,0,100,62,1981,6,16
0,0,0,102,74,1981,6,17
0,0,0,105,69,1981,6,18
0,0,0,105,70,1981,6,19
0,0,0,107,70,1981,6,20
0,0,0,107,71,1981,6,21
0,0,0,107,74,1981,6,22
0,0,0,107,75,1981,6,23
0,0,0,105,79,1981,6,24
0.16,0,0,107,78,1981,6,25
0,0,0,103,74,1981,6,26
0,0,0,100,78,1981,6,27
0,0,0,95,76,1981,6,28
0,0,0,99,76,1981,6,29
0,0,0,88,77,1981,6,30
0,0,0,97,74,1981,7,1
0,0,0,101,74,1981,7,2
0,0,0,103,77,1981,7,3
0,0,0,104,77,1981,7,4
0,0,0,106,78,1981,7,5
0,0,0,103,75,1981,7,6
0.04,0,0,98,71,1981,7,7
0.01,0,0,97,71,1981,7,8
0.54,0,0,99,74,1981,7,9
0.22,0,0,95,72,1981,7,10
0.02,0,0,93,72,1981,7,11
0.28,0,0,96,68,1981,7,12
0,0,0,94,70,1981,7,13
0,0,0,99,73,1981,7,14
0,0,0,100,76,1981,7,15
0,0,0,100,73,1981,7,16
0.24,0,0,96,74,1981,7,17
0,0,0,99,73,1981,7,18
0.66,0,0,99,69,1981,7,19
0.02,0,0,99,69,1981,7,20
0.74,0,0,103,73,1981,7,21
0.05,0,0,98,72,1981,7,22
0.04,0,0,102,77,1981,7,23
0,0,0,101,75,1981,7,24
1.27,0,0,88,68,1981,7,25
0.01,0,0,95,73,1981,7,26
1.06,0,0,98,71,1981,7,27
0,0,0,97,72,1981,7,28
0.91,0,0,95,69,1981,7,29
0.06,0,0,90,69,1981,7,30
0,0,0,90,70,1981,7,31
0,0,0,94,75,1981,8,1
0,0,0,98,73,1981,8,2
0,0,0,100,75,1981,8,3
0,0,0,100,74,1981,8,4
0,0,0,100,78,1981,8,5
0,0,0,100,76,1981,8,6
0,0,0,99,77,1981,8,7
0.18,0,0,96,73,1981,8,8
0,0,0,98,75,1981,8,9
0,0,0,91,73,1981,8,10
0,0,0,94,71,1981,8,11
0,0,0,96,71,1981,8,12
0.55,0,0,93,66,1981,8,13
0,0,0,92,68,1981,8,14
0,0,0,95,70,1981,8,15
0,0,0,96,68,1981,8,16
0,0,0,99,72,1981,8,17
0,0,0,98,73,1981,8,18
0,0,0,97,76,1981,8,19
0,0,0,99,77,1981,8,20
0,0,0,100,75,1981,8,21
0,0,0,99,79,1981,8,22
0.04,0,0,102,74,1981,8,23
0,0,0,103,74,1981,8,24
0,0,0,104,74,1981,8,25
0,0,0,105,74,1981,8,26
0,0,0,104,82,1981,8,27
0,0,0,102,79,1981,8,28
0,0,0,102,80,1981,8,29
0,0,0,102,78,1981,8,30
0.03,0,0,96,70,1981,8,31
0.02,0,0,94,69,1981,9,1
0,0,0,98,71,1981,9,2
0,0,0,98,73,1981,9,3
0,0,0,95,73,1981,9,4
0.2,0,0,93,66,1981,9,5
0,0,0,90,65,1981,9,6
0,0,0,94,64,1981,9,7
0.53,0,0,93,71,1981,9,8
0,0,0,94,69,1981,9,9
0,0,0,94,68,1981,9,10
0,0,0,95,69,1981,9,11
0,0,0,97,69,1981,9,12
0,0,0,98,69,1981,9,13
0,0,0,98,67,1981,9,14
0,0,0,98,68,1981,9,15
0,0,0,96,72,1981,9,16
0.05,0,0,94,70,1981,9,17
0.03,0,0,95,71,1981,9,18
0,0,0,92,66,1981,9,19
0,0,0,93,67,1981,9,20
0,0,0,94,67,1981,9,21
0.03,0,0,86,67,1981,9,22
0.1,0,0,86,64,1981,9,23
0,0,0,90,62,1981,9,24
0,0,0,92,62,1981,9,25
