PRCP_in,SNOW_in,SNWD_in,TMAX_f,TMIN_f,year,month,day,DATE
0,0,0,80,49,2006,11,1,11/1/06
0,0,0,85,46,2006,11,2,11/2/06
0,0,0,85,48,2006,11,3,11/3/06
0,0,0,84,52,2006,11,4,11/4/06
0,0,0,81,50,2006,11,5,11/5/06
0,0,0,85,48,2006,11,6,11/6/06
0,0,0,88,49,2006,11,7,11/7/06
0,0,0,89,55,2006,11,8,11/8/06
0,0,0,83,53,2006,11,9,11/9/06
0,0,0,80,51,2006,11,10,11/10/06
0,0,0,85,52,2006,11,11,11/11/06
0,0,0,73,50,2006,11,12,11/12/06
0,0,0,75,45,2006,11,13,11/13/06
0,0,0,77,45,2006,11,14,11/14/06
0,0,0,76,41,2006,11,15,11/15/06
0,0,0,83,45,2006,11,16,11/16/06
0,0,0,84,47,2006,11,17,11/17/06
0,0,0,83,50,2006,11,18,11/18/06
0,0,0,85,46,2006,11,19,11/19/06
0,0,0,84,61,2006,11,20,11/20/06
0,0,0,85,54,2006,11,21,11/21/06
0,0,0,82,50,2006,11,22,11/22/06
0,0,0,81,49,2006,11,23,11/23/06
0,0,0,80,50,2006,11,24,11/24/06
0,0,0,77,46,2006,11,25,11/25/06
0,0,0,73,43,2006,11,26,11/26/06
0,0,0,67,41,2006,11,27,11/27/06
0,0,0,66,41,2006,11,28,11/28/06
0,0,0,56,33,2006,11,29,11/29/06
0,0,0,51,27,2006,11,30,11/30/06
0,0,0,65,28,2006,12,1,12/1/06
0,0,0,68,35,2006,12,2,12/2/06
0,0,0,65,33,2006,12,3,12/3/06
0,0,0,67,46,2006,12,4,12/4/06
0,0,0,74,42,2006,12,5,12/5/06
0,0,0,74,38,2006,12,6,12/6/06
0,0,0,76,38,2006,12,7,12/7/06
0,0,0,67,49,2006,12,8,12/8/06
0,0,0,71,50,2006,12,9,12/9/06
0,0,0,67,43,2006,12,10,12/10/06
0,0,0,64,37,2006,12,11,12/11/06
0,0,0,67,32,2006,12,12,12/12/06
0,0,0,70,35,2006,12,13,12/13/06
0,0,0,73,39,2006,12,14,12/14/06
0,0,0,76,41,2006,12,15,12/15/06
0,0,0,77,45,2006,12,16,12/16/06
0,0,0,63,48,2006,12,17,12/17/06
0.01,0,0,59,38,2006,12,18,12/18/06
0.01,0,0,50,36,2006,12,19,12/19/06
0,0,0,51,26,2006,12,20,12/20/06
0,0,0,57,27,2006,12,21,12/21/06
0.06,0,0,57,33,2006,12,22,12/22/06
0,0,0,58,32,2006,12,23,12/23/06
0,0,0,65,32,2006,12,24,12/24/06
0,0,0,68,29,2006,12,25,12/25/06
0,0,0,75,37,2006,12,26,12/26/06
0.09,0,0,75,44,2006,12,27,12/27/06
0.4,0,0,44,40,2006,12,28,12/28/06
0.05,0,0,49,37,2006,12,29,12/29/06
0,0,0,56,34,2006,12,30,12/30/06
0,0,0,62,33,2006,12,31,12/31/06
0,0,0,61,37,2007,1,1,1/1/07
0,0,0,66,32,2007,1,2,1/2/07
0,0,0,65,40,2007,1,3,1/3/07
0,0,0,69,37,2007,1,4,1/4/07
0.03,0,0,57,40,2007,1,5,1/5/07
0,0,0,55,34,2007,1,6,1/6/07
0,0,0,62,29,2007,1,7,1/7/07
0,0,0,71,35,2007,1,8,1/8/07
0,0,0,75,45,2007,1,9,1/9/07
0.02,0,0,75,46,2007,1,10,1/10/07
0,0,0,71,53,2007,1,11,1/11/07
0,0,0,66,49,2007,1,12,1/12/07
0,0,0,51,36,2007,1,13,1/13/07
0,0,0,45,24,2007,1,14,1/14/07
0,0,0,50,20,2007,1,15,1/15/07
0,0,0,57,27,2007,1,16,1/16/07
0,0,0,60,37,2007,1,17,1/17/07
0,0,0,65,39,2007,1,18,1/18/07
0.24,0,0,54,42,2007,1,19,1/19/07
0,0,0,53,37,2007,1,20,1/20/07
0.37,0,0,50,28,2007,1,21,1/21/07
0,0,0,47,26,2007,1,22,1/22/07
0,0,0,55,29,2007,1,23,1/23/07
0,0,0,63,31,2007,1,24,1/24/07
0,0,0,62,42,2007,1,25,1/25/07
0,0,0,61,37,2007,1,26,1/26/07
0,0,0,65,37,2007,1,27,1/27/07
0,0,0,68,38,2007,1,28,1/28/07
0,0,0,70,39,2007,1,29,1/29/07
0.05,0,0,55,46,2007,1,30,1/30/07
0,0,0,57,39,2007,1,31,1/31/07
0,0,0,56,37,2007,2,1,2/1/07
0,0,0,57,34,2007,2,2,2/2/07
0,0,0,64,31,2007,2,3,2/3/07
0,0,0,74,34,2007,2,4,2/4/07
0,0,0,80,39,2007,2,5,2/5/07
0,0,0,82,46,2007,2,6,2/6/07
0,0,0,80,47,2007,2,7,2/7/07
0,0,0,80,46,2007,2,8,2/8/07
0,0,0,78,46,2007,2,9,2/9/07
0,0,0,79,49,2007,2,10,2/10/07
0,0,0,69,55,2007,2,11,2/11/07
0,0,0,69,42,2007,2,12,2/12/07
0.01,0,0,61,44,2007,2,13,2/13/07
0.03,0,0,56,41,2007,2,14,2/14/07
0,0,0,61,33,2007,2,15,2/15/07
0,0,0,70,33,2007,2,16,2/16/07
0,0,0,80,40,2007,2,17,2/17/07
0,0,0,75,54,2007,2,18,2/18/07
0,0,0,67,49,2007,2,19,2/19/07
0,0,0,62,40,2007,2,20,2/20/07
0,0,0,73,37,2007,2,21,2/21/07
0,0,0,79,45,2007,2,22,2/22/07
0,0,0,63,42,2007,2,23,2/23/07
0,0,0,58,32,2007,2,24,2/24/07
0,0,0,71,33,2007,2,25,2/25/07
0,0,0,73,36,2007,2,26,2/26/07
0,0,0,76,43,2007,2,27,2/27/07
0,0,0,61,40,2007,2,28,2/28/07
0,0,0,59,32,2007,3,1,3/1/07
0,0,0,61,31,2007,3,2,3/2/07
0,0,0,63,32,2007,3,3,3/3/07
0,0,0,68,34,2007,3,4,3/4/07
0,0,0,74,53,2007,3,5,3/5/07
0,0,0,83,44,2007,3,6,3/6/07
0,0,0,87,50,2007,3,7,3/7/07
0,0,0,83,54,2007,3,8,3/8/07
0,0,0,85,50,2007,3,9,3/9/07
0,0,0,84,50,2007,3,10,3/10/07
0,0,0,82,50,2007,3,11,3/11/07
0,0,0,84,50,2007,3,12,3/12/07
0,0,0,87,51,2007,3,13,3/13/07
0,0,0,87,50,2007,3,14,3/14/07
0,0,0,89,52,2007,3,15,3/15/07
0,0,0,95,54,2007,3,16,3/16/07
0,0,0,94,61,2007,3,17,3/17/07
0,0,0,91,56,2007,3,18,3/18/07
0,0,0,87,52,2007,3,19,3/19/07
0,0,0,85,53,2007,3,20,3/20/07
0,0,0,79,63,2007,3,21,3/21/07
0.25,0,0,73,49,2007,3,22,3/22/07
0.34,0,0,62,49,2007,3,23,3/23/07
0,0,0,68,49,2007,3,24,3/24/07
0,0,0,79,47,2007,3,25,3/25/07
0,0,0,80,51,2007,3,26,3/26/07
0,0,0,83,51,2007,3,27,3/27/07
0,0,0,61,43,2007,3,28,3/28/07
0,0,0,67,38,2007,3,29,3/29/07
0,0,0,69,42,2007,3,30,3/30/07
0,0,0,79,40,2007,3,31,3/31/07
0,0,0,86,49,2007,4,1,4/1/07
0,0,0,89,54,2007,4,2,4/2/07
0,0,0,89,56,2007,4,3,4/3/07
0,0,0,91,56,2007,4,4,4/4/07
0,0,0,92,60,2007,4,5,4/5/07
0,0,0,92,60,2007,4,6,4/6/07
0,0,0,85,54,2007,4,7,4/7/07
0,0,0,84,65,2007,4,8,4/8/07
0,0,0,81,60,2007,4,9,4/9/07
0,0,0,81,60,2007,4,10,4/10/07
0,0,0,84,56,2007,4,11,4/11/07
0.07,0,0,79,47,2007,4,12,4/12/07
0,0,0,69,46,2007,4,13,4/13/07
0,0,0,79,49,2007,4,14,4/14/07
0,0,0,80,48,2007,4,15,4/15/07
0,0,0,68,45,2007,4,16,4/16/07
0,0,0,76,44,2007,4,17,4/17/07
0,0,0,87,53,2007,4,18,4/18/07
0,0,0,83,49,2007,4,19,4/19/07
0,0,0,82,50,2007,4,20,4/20/07
0.08,0,0,67,47,2007,4,21,4/21/07
0,0,0,81,45,2007,4,22,4/22/07
0,0,0,76,52,2007,4,23,4/23/07
0,0,0,78,47,2007,4,24,4/24/07
0,0,0,86,54,2007,4,25,4/25/07
0,0,0,88,58,2007,4,26,4/26/07
0,0,0,91,58,2007,4,27,4/27/07
0,0,0,93,60,2007,4,28,4/28/07
0,0,0,89,67,2007,4,29,4/29/07
0,0,0,92,64,2007,4,30,4/30/07
0,0,0,91,64,2007,5,1,5/1/07
0,0,0,88,59,2007,5,2,5/2/07
0,0,0,91,59,2007,5,3,5/3/07
0,0,0,87,60,2007,5,4,5/4/07
0,0,0,78,59,2007,5,5,5/5/07
0,0,0,78,53,2007,5,6,5/6/07
0,0,0,87,50,2007,5,7,5/7/07
0,0,0,88,57,2007,5,8,5/8/07
0,0,0,91,56,2007,5,9,5/9/07
0,0,0,97,60,2007,5,10,5/10/07
0,0,0,102,62,2007,5,11,5/11/07
0,0,0,103,65,2007,5,12,5/12/07
0,0,0,100,67,2007,5,13,5/13/07
0,0,0,98,67,2007,5,14,5/14/07
0,0,0,98,66,2007,5,15,5/15/07
0.14,0,0,94,72,2007,5,16,5/16/07
0,0,0,96,71,2007,5,17,5/17/07
0,0,0,97,65,2007,5,18,5/18/07
0,0,0,96,66,2007,5,19,5/19/07
0,0,0,96,63,2007,5,20,5/20/07
0,0,0,91,63,2007,5,21,5/21/07
0,0,0,88,64,2007,5,22,5/22/07
0,0,0,88,63,2007,5,23,5/23/07
0,0,0,95,60,2007,5,24,5/24/07
0,0,0,97,67,2007,5,25,5/25/07
0,0,0,95,65,2007,5,26,5/26/07
0,0,0,97,66,2007,5,27,5/27/07
0,0,0,95,65,2007,5,28,5/28/07
0,0,0,96,64,2007,5,29,5/29/07
0,0,0,96,63,2007,5,30,5/30/07
0,0,0,97,67,2007,5,31,5/31/07
0,0,0,97,65,2007,6,1,6/1/07
0,0,0,97,68,2007,6,2,6/2/07
0,0,0,98,68,2007,6,3,6/3/07
0,0,0,102,68,2007,6,4,6/4/07
0,0,0,104,71,2007,6,5,6/5/07
0,0,0,92,70,2007,6,6,6/6/07
0,0,0,89,63,2007,6,7,6/7/07
0,0,0,99,60,2007,6,8,6/8/07
0,0,0,99,63,2007,6,9,6/9/07
0,0,0,99,64,2007,6,10,6/10/07
0,0,0,87,67,2007,6,11,6/11/07
0,0,0,93,62,2007,6,12,6/12/07
0,0,0,100,65,2007,6,13,6/13/07
0,0,0,104,70,2007,6,14,6/14/07
0,0,0,105,73,2007,6,15,6/15/07
0,0,0,104,75,2007,6,16,6/16/07
0,0,0,103,71,2007,6,17,6/17/07
0,0,0,103,71,2007,6,18,6/18/07
0,0,0,103,72,2007,6,19,6/19/07
0,0,0,104,74,2007,6,20,6/20/07
0,0,0,108,74,2007,6,21,6/21/07
0,0,0,107,77,2007,6,22,6/22/07
0,0,0,106,78,2007,6,23,6/23/07
0,0,0,104,73,2007,6,24,6/24/07
0,0,0,105,71,2007,6,25,6/25/07
0,0,0,108,75,2007,6,26,6/26/07
0,0,0,107,75,2007,6,27,6/27/07
0,0,0,106,78,2007,6,28,6/28/07
0,0,0,106,79,2007,6,29,6/29/07
0,0,0,107,74,2007,6,30,6/30/07
0,0,0,108,74,2007,7,1,7/1/07
0,0,0,107,78,2007,7,2,7/2/07
0,0,0,107,75,2007,7,3,7/3/07
0,0,0,110,76,2007,7,4,7/4/07
0,0,0,109,87,2007,7,5,7/5/07
0,0,0,107,87,2007,7,6,7/6/07
0,0,0,105,81,2007,7,7,7/7/07
0,0,0,101,77,2007,7,8,7/8/07
0,0,0,100,82,2007,7,9,7/9/07
0,0,0,100,78,2007,7,10,7/10/07
0,0,0,103,79,2007,7,11,7/11/07
0,0,0,104,79,2007,7,12,7/12/07
0,0,0,103,77,2007,7,13,7/13/07
0,0,0,100,80,2007,7,14,7/14/07
0,0,0,105,82,2007,7,15,7/15/07
0.09,0,0,107,81,2007,7,16,7/16/07
0,0,0,107,79,2007,7,17,7/17/07
0,0,0,108,79,2007,7,18,7/18/07
0.14,0,0,103,69,2007,7,19,7/19/07
0,0,0,95,71,2007,7,20,7/20/07
1.04,0,0,92,72,2007,7,21,7/21/07
0.28,0,0,94,71,2007,7,22,7/22/07
0.42,0,0,95,71,2007,7,23,7/23/07
0.07,0,0,91,72,2007,7,24,7/24/07
0.1,0,0,85,72,2007,7,25,7/25/07
0,0,0,92,70,2007,7,26,7/26/07
0.29,0,0,92,74,2007,7,27,7/27/07
1.26,0,0,86,70,2007,7,28,7/28/07
0,0,0,92,69,2007,7,29,7/29/07
0.04,0,0,94,75,2007,7,30,7/30/07
1.49,0,0,91,69,2007,7,31,7/31/07
0,0,0,92,72,2007,8,1,8/1/07
0,0,0,92,73,2007,8,2,8/2/07
0,0,0,97,76,2007,8,3,8/3/07
0,0,0,93,79,2007,8,4,8/4/07
0.02,0,0,84,75,2007,8,5,8/5/07
0.34,0,0,80,70,2007,8,6,8/6/07
0,0,0,91,73,2007,8,7,8/7/07
0,0,0,97,71,2007,8,8,8/8/07
0,0,0,98,77,2007,8,9,8/9/07
0,0,0,97,77,2007,8,10,8/10/07
0,0,0,100,74,2007,8,11,8/11/07
0,0,0,106,75,2007,8,12,8/12/07
0,0,0,105,78,2007,8,13,8/13/07
0,0,0,97,75,2007,8,14,8/14/07
0.25,0,0,99,73,2007,8,15,8/15/07
0,0,0,101,75,2007,8,16,8/16/07
0,0,0,103,76,2007,8,17,8/17/07
0.24,0,0,102,77,2007,8,18,8/18/07
0.01,0,0,98,78,2007,8,19,8/19/07
0,0,0,97,77,2007,8,20,8/20/07
0,0,0,102,76,2007,8,21,8/21/07
0,0,0,102,80,2007,8,22,8/22/07
0,0,0,103,81,2007,8,23,8/23/07
0,0,0,100,78,2007,8,24,8/24/07
0.03,0,0,91,74,2007,8,25,8/25/07
0,0,0,97,74,2007,8,26,8/26/07
0,0,0,100,77,2007,8,27,8/27/07
0,0,0,104,75,2007,8,28,8/28/07
0.01,0,0,106,75,2007,8,29,8/29/07
0,0,0,101,80,2007,8,30,8/30/07
0,0,0,102,75,2007,8,31,8/31/07
0.06,0,0,104,76,2007,9,1,9/1/07
0,0,0,100,74,2007,9,2,9/2/07
0,0,0,100,74,2007,9,3,9/3/07
0,0,0,100,74,2007,9,4,9/4/07
0,0,0,97,75,2007,9,5,9/5/07
0.05,0,0,88,71,2007,9,6,9/6/07
0.01,0,0,92,73,2007,9,7,9/7/07
0,0,0,98,70,2007,9,8,9/8/07
0,0,0,100,75,2007,9,9,9/9/07
0,0,0,99,74,2007,9,10,9/10/07
0,0,0,98,78,2007,9,11,9/11/07
0,0,0,100,77,2007,9,12,9/12/07
0,0,0,102,73,2007,9,13,9/13/07
0,0,0,102,71,2007,9,14,9/14/07
0,0,0,99,74,2007,9,15,9/15/07
0.33,0,0,92,70,2007,9,16,9/16/07
0,0,0,91,69,2007,9,17,9/17/07
0,0,0,92,65,2007,9,18,9/18/07
0,0,0,93,68,2007,9,19,9/19/07
0,0,0,91,68,2007,9,20,9/20/07
0,0,0,94,70,2007,9,21,9/21/07
0,0,0,93,76,2007,9,22,9/22/07
0,0,0,87,70,2007,9,23,9/23/07
0,0,0,88,61,2007,9,24,9/24/07
0,0,0,92,60,2007,9,25,9/25/07
0,0,0,94,62,2007,9,26,9/26/07
0,0,0,95,64,2007,9,27,9/27/07
0,0,0,93,68,2007,9,28,9/28/07
0,0,0,93,72,2007,9,29,9/29/07
0,0,0,93,65,2007,9,30,9/30/07
0.02,0,0,84,70,2007,10,1,10/1/07
0,0,0,86,70,2007,10,2,10/2/07
0,0,0,94,70,2007,10,3,10/3/07
0,0,0,94,69,2007,10,4,10/4/07
0,0,0,89,69,2007,10,5,10/5/07
0,0,0,75,57,2007,10,6,10/6/07
0,0,0,80,47,2007,10,7,10/7/07
0,0,0,93,52,2007,10,8,10/8/07
0,0,0,96,61,2007,10,9,10/9/07
0,0,0,96,63,2007,10,10,10/10/07
0,0,0,94,58,2007,10,11,10/11/07
0,0,0,94,58,2007,10,12,10/12/07
0,0,0,80,52,2007,10,13,10/13/07
0,0,0,79,51,2007,10,14,10/14/07
0,0,0,85,53,2007,10,15,10/15/07
0,0,0,83,56,2007,10,16,10/16/07
0,0,0,80,53,2007,10,17,10/17/07
0,0,0,81,50,2007,10,18,10/18/07
0,0,0,92,52,2007,10,19,10/19/07
0,0,0,94,51,2007,10,20,10/20/07
0,0,0,80,54,2007,10,21,10/21/07
0,0,0,74,53,2007,10,22,10/22/07
0,0,0,85,57,2007,10,23,10/23/07
0,0,0,90,66,2007,10,24,10/24/07
0,0,0,90,62,2007,10,25,10/25/07
0,0,0,90,58,2007,10,26,10/26/07
0,0,0,91,59,2007,10,27,10/27/07
0,0,0,94,58,2007,10,28,10/28/07
0,0,0,89,65,2007,10,29,10/29/07
0,0,0,89,62,2007,10,30,10/30/07
0,0,0,84,54,2007,10,31,10/31/07
0,0,0,85,53,2007,11,1,11/1/07
0,0,0,86,52,2007,11,2,11/2/07
0,0,0,89,53,2007,11,3,11/3/07
0,0,0,90,57,2007,11,4,11/4/07
0,0,0,91,56,2007,11,5,11/5/07
0,0,0,89,58,2007,11,6,11/6/07
0,0,0,90,55,2007,11,7,11/7/07
0,0,0,88,58,2007,11,8,11/8/07
0,0,0,86,56,2007,11,9,11/9/07
0,0,0,82,55,2007,11,10,11/10/07
0,0,0,80,51,2007,11,11,11/11/07
0,0,0,75,50,2007,11,12,11/12/07
0,0,0,84,49,2007,11,13,11/13/07
0,0,0,86,52,2007,11,14,11/14/07
0,0,0,78,59,2007,11,15,11/15/07
0,0,0,78,55,2007,11,16,11/16/07
0,0,0,81,51,2007,11,17,11/17/07
0,0,0,85,49,2007,11,18,11/18/07
0,0,0,88,53,2007,11,19,11/19/07
0,0,0,85,51,2007,11,20,11/20/07
0,0,0,80,49,2007,11,21,11/21/07
0,0,0,80,57,2007,11,22,11/22/07
0,0,0,69,45,2007,11,23,11/23/07
0,0,0,62,42,2007,11,24,11/24/07
0,0,0,63,37,2007,11,25,11/25/07
0,0,0,63,43,2007,11,26,11/26/07
0,0,0,73,41,2007,11,27,11/27/07
0,0,0,76,46,2007,11,28,11/28/07
0.13,0,0,66,56,2007,11,29,11/29/07
0.67,0,0,68,57,2007,11,30,11/30/07
0.03,0,0,62,51,2007,12,1,12/1/07
0,0,0,64,45,2007,12,2,12/2/07
0,0,0,74,39,2007,12,3,12/3/07
0,0,0,77,40,2007,12,4,12/4/07
0,0,0,78,44,2007,12,5,12/5/07
0,0,0,76,47,2007,12,6,12/6/07
0,0,0,71,58,2007,12,7,12/7/07
0.33,0,0,59,44,2007,12,8,12/8/07
0.02,0,0,58,43,2007,12,9,12/9/07
0,0,0,57,45,2007,12,10,12/10/07
0.37,0,0,49,43,2007,12,11,12/11/07
0.01,0,0,54,38,2007,12,12,12/12/07
0,0,0,62,34,2007,12,13,12/13/07
0,0,0,55,36,2007,12,14,12/14/07
0,0,0,56,29,2007,12,15,12/15/07
0,0,0,62,33,2007,12,16,12/16/07
0,0,0,68,40,2007,12,17,12/17/07
0,0,0,71,37,2007,12,18,12/18/07
0,0,0,62,34,2007,12,19,12/19/07
0,0,0,65,36,2007,12,20,12/20/07
0,0,0,55,36,2007,12,21,12/21/07
0,0,0,52,27,2007,12,22,12/22/07
0,0,0,61,26,2007,12,23,12/23/07
0,0,0,68,32,2007,12,24,12/24/07
0,0,0,51,35,2007,12,25,12/25/07
0,0,0,56,29,2007,12,26,12/26/07
0,0,0,46,29,2007,12,27,12/27/07
0,0,0,52,25,2007,12,28,12/28/07
0,0,0,55,29,2007,12,29,12/29/07
0,0,0,63,31,2007,12,30,12/30/07
0,0,0,65,33,2007,12,31,12/31/07
0,0,0,65,32,2008,1,1,1/1/08
0,0,0,62,51,2008,1,2,1/2/08
0.02,0,0,72,51,2008,1,3,1/3/08
0,0,0,73,48,2008,1,4,1/4/08
0,0,0,73,49,2008,1,5,1/5/08
0,0,0,64,55,2008,1,6,1/6/08
0.1,0,0,60,48,2008,1,7,1/7/08
0.01,0,0,62,45,2008,1,8,1/8/08
0,0,0,61,39,2008,1,9,1/9/08
0,0,0,61,36,2008,1,10,1/10/08
0,0,0,65,36,2008,1,11,1/11/08
0,0,0,65,34,2008,1,12,1/12/08
0,0,0,63,34,2008,1,13,1/13/08
0,0,0,64,39,2008,1,14,1/14/08
0,0,0,64,39,2008,1,15,1/15/08
0,0,0,61,34,2008,1,16,1/16/08
0,0,0,54,36,2008,1,17,1/17/08
0,0,0,57,28,2008,1,18,1/18/08
0,0,0,63,29,2008,1,19,1/19/08
0,0,0,67,31,2008,1,20,1/20/08
0,0,0,65,34,2008,1,21,1/21/08
0,0,0,66,40,2008,1,22,1/22/08
0,0,0,66,39,2008,1,23,1/23/08
0,0,0,62,42,2008,1,24,1/24/08
0,0,0,66,41,2008,1,25,1/25/08
0,0,0,70,40,2008,1,26,1/26/08
0.03,0,0,62,53,2008,1,27,1/27/08
0.01,0,0,63,47,2008,1,28,1/28/08
0,0,0,60,39,2008,1,29,1/29/08
0,0,0,57,35,2008,1,30,1/30/08
0,0,0,58,29,2008,1,31,1/31/08
0,0,0,66,32,2008,2,1,2/1/08
0,0,0,68,37,2008,2,2,2/2/08
0,0,0,69,36,2008,2,3,2/3/08
0.18,0,0,56,37,2008,2,4,2/4/08
0,0,0,51,31,2008,2,5,2/5/08
0,0,0,58,29,2008,2,6,2/6/08
0,0,0,65,32,2008,2,7,2/7/08
0,0,0,70,37,2008,2,8,2/8/08
0,0,0,76,39,2008,2,9,2/9/08
0,0,0,79,42,2008,2,10,2/10/08
0,0,0,76,43,2008,2,11,2/11/08
0,0,0,73,42,2008,2,12,2/12/08
0,0,0,78,44,2008,2,13,2/13/08
0,0,0,70,51,2008,2,14,2/14/08
0.94,0,0,51,38,2008,2,15,2/15/08
0.1,0,0,56,39,2008,2,16,2/16/08
0,0,0,63,38,2008,2,17,2/17/08
0,0,0,71,37,2008,2,18,2/18/08
0,0,0,74,42,2008,2,19,2/19/08
0,0,0,66,43,2008,2,20,2/20/08
0,0,0,63,45,2008,2,21,2/21/08
0,0,0,66,44,2008,2,22,2/22/08
0,0,0,67,51,2008,2,23,2/23/08
0,0,0,84,47,2008,2,24,2/24/08
0,0,0,70,50,2008,2,25,2/25/08
0,0,0,76,41,2008,2,26,2/26/08
0,0,0,81,53,2008,2,27,2/27/08
0,0,0,84,46,2008,2,28,2/28/08
0,0,0,82,50,2008,2,29,2/29/08
0,0,0,82,52,2008,3,1,3/1/08
0,0,0,69,46,2008,3,2,3/2/08
0,0,0,63,43,2008,3,3,3/3/08
0,0,0,72,35,2008,3,4,3/4/08
0,0,0,71,41,2008,3,5,3/5/08
0,0,0,64,38,2008,3,6,3/6/08
0,0,0,70,37,2008,3,7,3/7/08
0,0,0,70,41,2008,3,8,3/8/08
0,0,0,71,42,2008,3,9,3/9/08
0,0,0,76,44,2008,3,10,3/10/08
0,0,0,80,45,2008,3,11,3/11/08
0,0,0,80,48,2008,3,12,3/12/08
0,0,0,82,49,2008,3,13,3/13/08
0,0,0,80,53,2008,3,14,3/14/08
0,0,0,72,44,2008,3,15,3/15/08
0.15,0,0,60,40,2008,3,16,3/16/08
0.22,0,0,54,38,2008,3,17,3/17/08
0,0,0,68,35,2008,3,18,3/18/08
0,0,0,77,40,2008,3,19,3/19/08
0,0,0,81,47,2008,3,20,3/20/08
0,0,0,83,48,2008,3,21,3/21/08
0,0,0,81,45,2008,3,22,3/22/08
0,0,0,81,45,2008,3,23,3/23/08
0,0,0,86,57,2008,3,24,3/24/08
0,0,0,86,51,2008,3,25,3/25/08
0,0,0,85,50,2008,3,26,3/26/08
0,0,0,85,52,2008,3,27,3/27/08
0,0,0,86,53,2008,3,28,3/28/08
0,0,0,84,55,2008,3,29,3/29/08
0,0,0,81,53,2008,3,30,3/30/08
0,0,0,77,51,2008,3,31,3/31/08
0,0,0,85,47,2008,4,1,4/1/08
0,0,0,83,53,2008,4,2,4/2/08
0,0,0,76,49,2008,4,3,4/3/08
0,0,0,79,48,2008,4,4,4/4/08
0,0,0,82,50,2008,4,5,4/5/08
0,0,0,84,51,2008,4,6,4/6/08
0,0,0,82,56,2008,4,7,4/7/08
0,0,0,83,50,2008,4,8,4/8/08
0.05,0,0,68,52,2008,4,9,4/9/08
0,0,0,72,46,2008,4,10,4/10/08
0,0,0,77,42,2008,4,11,4/11/08
0,0,0,83,49,2008,4,12,4/12/08
0,0,0,90,57,2008,4,13,4/13/08
0,0,0,95,65,2008,4,14,4/14/08
0,0,0,91,53,2008,4,15,4/15/08
0,0,0,82,60,2008,4,16,4/16/08
0,0,0,73,47,2008,4,17,4/17/08
0,0,0,88,44,2008,4,18,4/18/08
0,0,0,90,55,2008,4,19,4/19/08
0,0,0,83,52,2008,4,20,4/20/08
0,0,0,84,48,2008,4,21,4/21/08
0,0,0,89,50,2008,4,22,4/22/08
0,0,0,87,53,2008,4,23,4/23/08
0,0,0,86,53,2008,4,24,4/24/08
0,0,0,86,51,2008,4,25,4/25/08
0,0,0,90,50,2008,4,26,4/26/08
0,0,0,88,54,2008,4,27,4/27/08
0,0,0,92,60,2008,4,28,4/28/08
0,0,0,94,57,2008,4,29,4/29/08
0,0,0,90,63,2008,4,30,4/30/08
0,0,0,81,62,2008,5,1,5/1/08
0,0,0,81,49,2008,5,2,5/2/08
0,0,0,89,52,2008,5,3,5/3/08
0,0,0,91,57,2008,5,4,5/4/08
0,0,0,88,57,2008,5,5,5/5/08
0,0,0,79,57,2008,5,6,5/6/08
0,0,0,86,51,2008,5,7,5/7/08
0,0,0,90,58,2008,5,8,5/8/08
0,0,0,92,63,2008,5,9,5/9/08
0,0,0,90,52,2008,5,10,5/10/08
0,0,0,96,58,2008,5,11,5/11/08
0,0,0,90,63,2008,5,12,5/12/08
0,0,0,79,54,2008,5,13,5/13/08
0,0,0,80,49,2008,5,14,5/14/08
0,0,0,86,56,2008,5,15,5/15/08
0,0,0,85,62,2008,5,16,5/16/08
0,0,0,91,64,2008,5,17,5/17/08
0,0,0,98,66,2008,5,18,5/18/08
0,0,0,103,67,2008,5,19,5/19/08
0,0,0,103,69,2008,5,20,5/20/08
0,0,0,94,69,2008,5,21,5/21/08
0.02,0,0,75,55,2008,5,22,5/22/08
0,0,0,69,52,2008,5,23,5/23/08
0,0,0,80,58,2008,5,24,5/24/08
0,0,0,87,53,2008,5,25,5/25/08
0,0,0,86,56,2008,5,26,5/26/08
0,0,0,93,54,2008,5,27,5/27/08
0,0,0,92,59,2008,5,28,5/28/08
0,0,0,95,59,2008,5,29,5/29/08
0,0,0,96,60,2008,5,30,5/30/08
0,0,0,99,58,2008,5,31,5/31/08
0,0,0,100,62,2008,6,1,6/1/08
0,0,0,98,65,2008,6,2,6/2/08
0,0,0,99,66,2008,6,3,6/3/08
0,0,0,97,64,2008,6,4,6/4/08
0,0,0,87,67,2008,6,5,6/5/08
0,0,0,97,61,2008,6,6,6/6/08
0,0,0,99,67,2008,6,7,6/7/08
0,0,0,98,69,2008,6,8,6/8/08
0,0,0,101,67,2008,6,9,6/9/08
0,0,0,106,69,2008,6,10,6/10/08
0,0,0,99,76,2008,6,11,6/11/08
0,0,0,98,72,2008,6,12,6/12/08
0,0,0,102,66,2008,6,13,6/13/08
0,0,0,107,71,2008,6,14,6/14/08
0,0,0,106,75,2008,6,15,6/15/08
0,0,0,108,75,2008,6,16,6/16/08
0,0,0,109,77,2008,6,17,6/17/08
0,0,0,107,78,2008,6,18,6/18/08
0,0,0,106,73,2008,6,19,6/19/08
0,0,0,109,73,2008,6,20,6/20/08
0,0,0,111,74,2008,6,21,6/21/08
0,0,0,106,81,2008,6,22,6/22/08
0,0,0,107,76,2008,6,23,6/23/08
